row-names,var-1,var-2
obs-159,11.103747960934738,53.5514779117471
obs-160,21.689813359856476,48.52539589074937
obs-161,11.271858884083992,57.5641427719334
obs-162,13.28571605831872,54.47649753236453
obs-163,9.458047469479386,57.670821184755596
obs-164,4.983464235664362,53.64454041358209
obs-165,9.876645505494361,49.101077651208556
obs-166,18.72735607820796,49.25115813794516
obs-167,18.41593633562656,50.907456704581136
obs-168,8.195882892824047,49.21476194879034
obs-169,7.699612480846175,45.90109003806781
obs-170,15.829852468668857,47.50999183951662
obs-171,13.86422749096999,56.469284335047746
obs-172,10.870551068938745,46.571165120775746
obs-173,7.880600709787648,46.73698281690737
obs-174,1.5456723880039345,42.753443532890955
obs-175,8.0565610119344,67.7031167391858
obs-176,13.195322021835315,56.30804330913789
obs-177,4.384422911980211,54.23314488782526
obs-178,-0.30149883057584503,56.09201410062053
obs-179,3.930904536298508,52.838131922042855
obs-180,14.504056707213465,58.72245961484643
obs-181,6.938189157265907,50.11596262573507
obs-182,15.74764041680821,46.81154023038657
obs-183,13.974915290946768,52.54105316480536
obs-184,14.901906065586305,58.91477047884201
obs-185,19.676375558320792,46.531603029527915
obs-186,11.143593140397044,38.786019804412035
obs-187,9.475065972155722,60.22931101774748
obs-188,10.54041893656418,49.51694407522466
obs-189,9.581268057401463,44.753709596520416
obs-190,1.5374688723229628,58.60680991879852
obs-191,6.7601640280516495,47.3117909651588
obs-192,12.539530553869627,52.605400611117695
obs-193,9.585939256100817,53.304439732134625
obs-194,10.931820815669331,56.70576508622812
obs-195,15.013983558165643,57.024334653547214
obs-196,7.934477731069922,55.513653503427705
obs-197,12.75231334372889,52.78894774350378
obs-198,9.703136975119023,52.39373102589285
obs-199,15.853862246209621,61.7169958522136
obs-200,15.749652243964327,60.54350254811988
obs-201,18.21122394035424,68.08882791072723
obs-202,30.204029346154755,63.680878851743614
obs-203,32.02007087373249,72.27507384413239
obs-204,9.901842324648422,67.66358575565143
obs-205,18.977239764221075,73.35056852363542
obs-206,19.24625418382331,74.67130275734121
obs-207,19.80545982519747,74.67421628659959
obs-208,19.346689254120633,71.18502240730508
obs-209,22.893943784635336,59.494563038778885
obs-210,25.63705424171941,66.03842056573636
obs-211,17.816690449510766,66.23990446601995
obs-212,12.860360382189162,67.23088499381826
obs-213,18.756857622960975,74.16330617393027
obs-214,28.700757985268417,63.8152832315176
obs-215,18.223685617166915,66.85584067279791
obs-216,20.660977107939082,67.91015031142541
obs-217,22.343697615535916,68.01677658982418
obs-218,29.481655500537904,64.52507972686109
obs-219,25.40185867614601,67.9540266167067
obs-220,29.952127241114166,58.740135331578294
obs-221,34.721522404536834,69.08438482889296
obs-222,27.250983681203937,71.05676979388754
obs-223,26.71511688317444,71.13665397427704
obs-224,34.80288430585396,72.04327883906205
obs-225,25.060459910706804,60.78988340695388
obs-226,24.853170841940535,69.74187031618142
obs-227,32.57139496478315,67.48767510541923
obs-228,19.100197994803228,69.16065064180002
obs-229,23.941919929570695,77.03235879690652
obs-230,25.306678862424413,76.70258030171533
obs-231,34.15378246099837,62.30745731167316
obs-232,19.877606260991456,72.110725517939
obs-233,18.392621514008916,62.12709740187183
obs-234,23.76101309099073,64.93115008765595
obs-235,33.03409274204638,65.78929596758566
obs-236,14.094431981274473,63.06145926699326
obs-237,20.437862282802403,65.30990897841281
obs-238,25.52242963972065,65.86421850923361
obs-239,15.966311904467899,72.95849050297427
obs-240,27.998980172035793,72.42644141678586
obs-241,18.088060840875798,72.14737186558334
obs-242,22.334396644142785,63.953410551648105
obs-243,18.8662031107108,79.46920658250818
obs-244,15.36895352516379,70.64147412022211
obs-245,21.99233498205293,73.24149954485165
obs-246,32.27874103274136,68.79300175222602
obs-247,25.50726365921281,77.00756465161294
obs-248,25.74159442944645,74.89609181791103
obs-249,24.946556394022494,73.382862634419
obs-250,23.148021989280046,73.46149069772986
obs-251,22.99299918787806,76.21449404436626
obs-252,33.22392976419597,64.29999268701104
obs-253,23.98927671574012,64.90941930451262
obs-254,26.79393940446877,64.17447990436949
obs-255,26.349869267351465,68.91181699822843
obs-256,26.590281490139887,72.30908610975132
obs-257,24.549134604053254,69.43334816427003
obs-258,23.213914554954517,69.14585162549024
obs-259,27.992903711701608,77.08351517341298
obs-260,22.25301831802723,68.18960467202089
obs-261,24.27764399161164,64.32793908346474
obs-262,29.865102081084746,70.53480966054356
obs-263,34.86114561310463,77.89115324068059
obs-264,30.13544193311548,63.14325849257087
obs-265,13.357428135887526,75.99004276279518
obs-266,30.08964869948261,64.46806911004973
obs-267,28.87058928826771,75.33249078056707
obs-268,19.285893831862218,73.27352307519158
obs-269,14.89897684526337,71.83216863988608
obs-270,27.55787247557216,77.55186131384542
obs-271,18.117756730291912,66.04199846029216
obs-272,29.06429063077134,69.86918821020421
obs-273,24.857042346477577,59.763218835995545
obs-274,29.512394102412067,75.51620524084653
obs-275,20.735969954727537,74.93635295706957
obs-276,20.15130466966832,71.49639303933169
obs-277,23.34674640334901,58.19391651174256
obs-278,22.869590058039854,64.55615608929271
obs-279,26.68888122731857,70.64235088900492
obs-280,26.653630479686996,69.30803265850992
obs-281,24.93313486149913,64.08828972266694
obs-282,26.37390196617443,72.97195490266381
obs-283,29.706610427169814,71.14180561023187
obs-284,21.509187960633795,70.25445468885258
obs-285,23.403240089058126,76.12199009116944
obs-286,20.278347369236798,73.32203180667271
obs-287,31.119084998531598,65.7137483366934
obs-288,21.387354640471855,63.1158268067968
obs-289,26.985299260387716,74.39293001305556
obs-290,26.036185522828816,68.45300388694523
obs-291,26.031426573811736,73.7418475272065
obs-292,27.11291957595251,60.494863896723906
obs-293,15.945921691178933,75.5604288276031
obs-294,16.218437958514354,71.89743104834105
obs-295,19.18818975230772,68.20367498506039
obs-296,21.203906206095564,73.61547889612882
obs-297,30.08467464986068,67.26859841645978
obs-298,24.418574751896745,68.29328067137619
obs-299,27.121276197309314,73.67464279400843
obs-300,29.311525880056045,71.1369518465997
obs-301,31.317437552310565,65.81281826710907
obs-302,26.30849092559506,68.65741694448101
obs-303,34.00330834943662,72.23943889507818
obs-304,35.08995925318645,61.9208427042366
obs-305,27.09619269325242,72.974077083092
obs-306,25.136095334707722,80.20815823929203
obs-307,24.55454599059873,63.87507636573917
obs-308,33.892849410132314,71.79298692042784
obs-309,22.24572321027065,58.975000022940726
obs-310,19.233090089656095,64.95967600563712
obs-311,19.020347152993416,66.53719844925502
obs-312,22.80233754260015,70.05045102855001
obs-313,30.21004590545529,76.17178328266229
obs-314,29.579932916478526,72.43835426210973
obs-315,15.381750583401386,61.44514963810906
obs-316,26.101965661991585,67.28664214835963
obs-317,30.737077621697928,72.72208133244253
obs-318,28.88841528714166,66.70948626086744
obs-319,18.77347978222015,63.246832260681884
obs-320,24.347650888977142,71.74255578570731
obs-321,23.229508385458693,70.11562858761793
obs-322,24.342238923079165,72.61682353754654
obs-323,17.180388649108483,82.56989081136278
obs-324,31.681053230274152,68.82098227074535
obs-325,21.231419550174905,66.82490814634168
obs-326,16.856728404264633,75.11063204427219
obs-327,30.853486801456803,69.92765501091776
obs-328,20.890363238306822,66.75125537380089
obs-329,22.34832414366954,62.176008040556155
obs-330,29.261871006299405,67.99595412810766
obs-331,24.000033324591953,65.44021063862023
obs-332,26.70766648724959,64.44082779787475
obs-333,29.473938763780993,66.52591571811186
obs-334,24.088896012851144,73.99807902209155
obs-335,26.24837922752092,73.89228548676338
obs-336,24.56156331255808,72.06179697644041
obs-337,28.697781168361786,71.50821220096023
obs-338,24.752722467481053,76.95098641402146
obs-339,25.198483488572442,71.33089501157588
obs-340,25.30571853809728,78.57810602470101
obs-341,19.04843730959313,78.13596847029791
obs-342,29.32805700547913,76.33654519220038
obs-343,28.952983901545295,66.67223597572794
obs-344,22.64045056477094,65.58766681150671
obs-345,17.9657154201633,60.86493533285803
obs-346,25.251053667648925,71.29358184458016
obs-347,23.120020092512476,54.1489359005573
obs-348,25.184598783161476,63.08567899594218
obs-349,22.66263153215425,66.48702191900698
obs-350,27.09324545687425,70.52769202908402
obs-351,25.62756917936329,65.21565797726122
obs-352,17.052922612425654,70.68090651706206
obs-353,28.89005526481909,68.15396744719418
obs-354,16.746584480817425,75.97949250880521
obs-355,30.810079003723033,74.49117511018486
obs-356,25.149993967679755,64.98349037467142
obs-357,23.330633166172937,69.13835250209725
obs-358,21.404292568538562,63.34921255199692
obs-359,21.327579217777668,68.54984520923708
obs-360,16.403171501681157,72.74072309909575
obs-361,25.30737970503673,66.62197400128522
obs-362,28.791013245532028,72.49355283776595
obs-363,28.66355037282557,77.5487884618249
obs-364,15.256491567804929,64.7431722946755
obs-365,15.160317322321944,66.40310693552561
obs-366,23.519433013219366,78.48488981819364
obs-367,22.595675872108252,61.941203802003294
obs-368,27.883060845562657,77.69751191096223
obs-369,35.76149836114022,63.19358420106262
obs-370,36.98595125193754,73.76910986736991
obs-371,26.51359258620893,67.79077715184788
obs-372,29.528410409127982,66.43690991829276
obs-373,24.90696239800284,65.92496082775385
obs-374,30.340536761781934,69.3414139332294
obs-375,23.39738896219358,68.31310801666083
obs-376,31.09925940279456,69.73324889024018
obs-377,35.082984149360676,73.06586099986282
obs-378,18.406250575806617,67.17214526379675
obs-379,30.1200910205592,73.31755634085566
obs-380,29.91948545576634,67.82792790022414
obs-381,31.847264196943897,72.52639126273164
obs-382,30.357794675196896,68.38014971831728
obs-383,28.768592658061895,67.48983873178462
obs-384,23.274034066795245,65.847001137154
obs-385,16.76359387924979,64.55190772493164
obs-386,29.459459022577025,63.21987478444599
obs-387,17.112049975232416,63.45939331442489
obs-388,22.11767631266864,67.62041437418611
obs-389,23.0647986439202,67.32436619447785
obs-390,28.9692337844435,70.66037419345835
obs-391,26.012950217544862,71.6610341950815
obs-392,33.1433317074662,69.48862576532308
obs-393,28.8351698735143,64.82982937186262
obs-394,28.433625536718992,76.23369757107224
obs-395,36.330778739912326,72.33346641595314
obs-396,34.80283121749816,71.29719359472159
obs-397,32.81801935697244,65.95447626625955
obs-398,22.191086683782167,72.29808753538337
obs-399,30.150560988040358,66.4297868884732
obs-400,21.406631140564656,56.75259280999216
obs-401,45.508433808495354,75.41160183199787
obs-402,40.58504167387966,82.10536885094409
obs-403,36.94916653740809,85.46208925127843
obs-404,45.26793345318224,78.30191477830647
obs-405,41.3984436176548,78.75312342755274
obs-406,39.13938689029891,79.90795615716657
obs-407,25.755836313164725,78.65843485981833
obs-408,38.30868572743438,77.91853353924932
obs-409,37.83635463410229,91.52019513356441
obs-410,33.57819283182975,77.25846901584859
obs-411,34.95146087871524,85.07409640708548
obs-412,47.83428506923799,82.39883580158535
obs-413,54.517262661227235,86.55949953152434
obs-414,37.90117151107263,91.3314290515207
obs-415,41.541432745785,83.11762645575048
obs-416,39.65529434568009,85.56220900276728
obs-417,42.63068671006115,79.55469342647004
obs-418,44.53306485866774,84.37932913137725
obs-419,50.93994741527185,77.79491411534198
obs-420,41.35581888654825,85.75932022399363
obs-421,31.534228241004477,85.89367793541192
obs-422,32.77403315542536,91.93112954530159
obs-423,35.014507601897655,83.67683117866051
obs-424,35.85520427804855,84.6354181300573
obs-425,39.40885281465493,82.16370376054016
obs-426,41.479438150004825,77.66645360666591
obs-427,51.07318989920845,88.14061799042852
obs-428,34.944749273533816,81.46678691937052
obs-429,30.58304206250525,83.36579546776584
obs-430,38.35005484402978,80.17794223032701
obs-431,42.29164642300756,76.36410736490191
obs-432,46.83872863739968,80.63664381249374
obs-433,35.22766225712571,81.87766874129331
obs-434,37.785259673544815,84.99011274741557
obs-435,37.72308310803697,90.99785142595101
obs-436,35.515718608823924,92.94655702430796
obs-437,42.35758719754654,78.51360360707282
obs-438,34.608885465521354,84.68131401917132
obs-439,45.50280434544291,86.75315306195984
obs-440,31.82605212567252,86.99373245366448
obs-441,40.958008758930035,75.35792571977993
obs-442,36.20812371773876,83.81731804664662
obs-443,38.97294290605216,87.68771317529257
obs-444,41.12028812387154,81.96386449368428
obs-445,36.84253028938673,87.68476162706018
obs-446,46.91197473284402,87.54991526635207
obs-447,41.79199682850273,92.8250181730956
obs-448,39.9247494372668,86.77711861461829
obs-449,35.2186904301878,87.90709403926732
obs-450,37.414431425441784,77.03442183725731
obs-451,45.13402753715317,78.75039144752094
obs-452,47.3954172733098,82.23436611713792
obs-453,39.349394411719814,84.00695259863311
obs-454,36.60946643585642,79.60767666888614
obs-455,39.76865902034132,90.44718978799821
obs-456,45.790210753486264,77.29790895771966
obs-457,38.218100693417306,85.65578195561353
obs-458,41.585342168064514,86.93628047921943
obs-459,31.312204665567272,87.50516976866218
obs-460,39.849137099114785,85.62506809114207
obs-461,38.446350162424956,82.59864126987713
obs-462,38.94583324375096,88.90883847157188
obs-463,41.160363795152854,92.88702073076672
obs-464,46.28826365615298,87.8934777195863
obs-465,37.94485672403078,84.59767736012526
obs-466,36.47594190601758,89.40583804412489
obs-467,28.320785954350693,84.25878736687356
obs-468,43.5168738507685,90.81484292174459
obs-469,36.78062396738683,79.19178028876152
obs-470,42.50067642123313,87.66483577232141
obs-471,32.67585815835871,86.58048981552187
obs-472,34.732237301111354,92.91617584708007
obs-473,34.26581694882264,81.30825892960856
obs-474,41.15611068933244,87.13380162430096
obs-475,46.6416829770225,91.95987576082743
obs-476,47.81117782111133,85.17215829926121
obs-477,41.608074060316284,87.69068464067225
obs-478,42.039690566903346,85.83237088441145
obs-479,40.376912294591605,93.79267409586781
obs-480,39.46791434410331,87.06041763480405
obs-481,38.54788648802408,89.42026153418294
obs-482,38.30203593939499,85.07747567455077
obs-483,37.01711861052635,84.8208211978725
obs-484,41.13728115050873,83.49959511265203
obs-485,35.42865274329284,87.31474624509634
obs-486,36.59322695607721,91.30196383087187
obs-487,40.49153778053778,88.35900081235356
obs-488,39.84641110477661,84.69352973850067
obs-489,40.129226755895246,89.94693790308334
obs-490,36.71332062496828,84.45436676813861
obs-491,43.037982920306575,81.20101548064039
obs-492,27.878917230567986,87.33554550858987
obs-493,39.19611583160751,75.85897482658851
obs-494,38.75423071376082,85.91793009040316
obs-495,45.43140019027398,76.9372470141702
obs-496,44.183399243523574,80.15754396378878
obs-497,39.250902299822265,79.92179768663659
obs-498,37.6980806032568,91.43064253230848
obs-499,41.275450800227915,93.39380917151698
obs-500,48.20781463257265,84.06268215075359
obs-501,40.405071417003334,90.13092155265713
obs-502,37.183550107943425,83.89340677589038
obs-503,36.42111003929874,95.54992210839738
obs-504,35.41143864781469,85.75452349384976
obs-505,44.894263039944605,84.58328091935647
obs-506,36.597895422786976,91.21351958418518
obs-507,38.91485594104771,81.03083380007227
obs-508,37.867440912035875,82.23195116057047
obs-509,42.800333633797656,84.30484282221425
obs-510,44.64072757286762,76.35084258623394
obs-511,47.603050039277626,93.09100442514628
obs-512,38.73335675809054,79.95266974294096
obs-513,33.91771126623759,87.88586200675741
obs-514,39.84145800967677,85.79070798130813
obs-515,47.71052434654118,88.16694911173521
obs-516,37.82661493497021,74.72499582722955
obs-517,48.32603825290353,91.32147438570436
obs-518,38.05692706157778,88.49662812014159
obs-519,33.88215701217452,88.28555022913861
obs-520,43.11761983410332,86.9442661151817
obs-521,33.32370601565002,90.84064398273435
obs-522,42.205110384097985,84.49657911313146
obs-523,41.312974847559865,87.79082089235361
obs-524,38.90004704462514,79.57486198306501
obs-525,41.50529515663882,79.18893733037028
obs-526,43.164410179877045,72.31238086626115
obs-527,42.12294079256972,79.31082056596998
obs-528,41.28331152365461,80.2819134275603
obs-529,30.57288899892086,91.39438949685602
obs-530,33.71900701445368,88.38478780962036
obs-531,42.62724868105134,81.71379837685645
obs-532,40.23125416421154,84.38117428674035
obs-533,37.99315287407516,84.42354943562142
obs-534,42.605194775102056,85.39972101270219
obs-535,40.567644197946656,84.59975506917681
obs-536,38.99436397829029,80.88220741779081
obs-537,37.37834382113046,79.38998206802842
obs-538,44.80640285383633,80.78205859751723
obs-539,36.69698903134843,86.62934080534367
obs-540,45.66785891831318,89.76394107388947
obs-541,40.648740648817714,85.03207713744875
obs-542,36.813342739065604,85.40201286166388
obs-543,44.31171018728481,78.48857581877365
obs-544,46.2399717737121,84.03384199755179
obs-545,42.74242490356308,83.31170501500291
obs-546,48.22286478359724,85.82124071928929
obs-547,35.63590203859122,93.46755888734081
obs-548,38.23936613430892,78.41368212089888
obs-549,42.81838147809757,82.5132868717489
obs-550,35.56502772743477,76.65617916998788
obs-551,44.16690483100696,85.27428767761609
obs-552,38.18228261044851,96.69405736008066
obs-553,44.94965395236775,89.68961183348682
obs-554,36.63300478273982,93.31142228551772
obs-555,25.28643524178724,91.71564119422722
obs-556,46.81468512657126,84.91882905787703
obs-557,37.01748950597606,85.15844526932918
obs-558,31.740685488346024,82.46441864055907
obs-559,46.55556750192253,104.686415357452
obs-560,46.90585498234046,81.54116306249907
obs-561,42.24839637711176,90.31765242755161
obs-562,46.73881702545547,84.2983959251647
obs-563,47.071858904170035,88.01847082571179
obs-564,41.35157461545762,83.50904507603822
obs-565,42.782599568055396,86.78300792092023
obs-566,45.36012756162278,80.74110165067309
obs-567,40.5531940527749,85.79664140769265
obs-568,44.56146386743199,86.74853196334834
obs-569,40.81361301184984,93.77083315905915
obs-570,43.134047357517716,85.85241096618094
obs-571,53.32337983854249,93.09072874612608
obs-572,38.218407415830356,78.6833034281931
obs-573,28.52966826603158,79.99862857470372
obs-574,35.196661117058085,90.26589531559819
obs-575,44.66901003935469,82.03267832376137
obs-576,27.86975265920422,89.33737529675493
obs-577,38.75320280310062,78.03614881720861
obs-578,36.81369656079771,88.22192111403596
obs-579,44.18995156288638,96.85978097639378
obs-580,53.4908578464902,83.41578979116524
obs-581,34.51411983643537,84.87401740430393
obs-582,41.26427495034291,83.16113706399403
obs-583,39.74488342756111,91.1939082509205
obs-584,42.36930214241586,79.73179932467121
obs-585,36.17370528502477,93.95971481314312
obs-586,35.88527259741002,92.41276774415928
obs-587,39.1915050365383,75.87795692112962
obs-588,35.77520054676552,79.21223597701938
obs-589,42.786220061554594,79.87690854035255
obs-590,35.9291173524859,86.02992055196898
obs-591,42.6386005764927,88.02304562901043
obs-592,41.46883211371532,82.01133431721637
obs-593,48.513009852172175,82.08309386842825
obs-594,39.56684608708,81.81628078603877
obs-595,39.81808854599411,92.17472657903872
obs-596,44.7168798373588,69.80961380901341
obs-597,42.835800015400174,78.78462184343283
obs-598,48.490216373418384,70.27895620496571
obs-599,36.680498719049275,79.47968422113694
obs-600,38.91568283794314,90.86473826633492
